,Episode,Best score so far,Eval score,"Eval, g: []: mean_agg","Eval, g: []: std_agg","Eval, g: []: mean_C0","Eval, g: []: std_C0",Loss 1,"Train, Cost 1","Train, Aggregated cost"
185,186,48092.3825295642,52529.1327483207,1582.0450165636148,1582.0450165636148,52529.1327483207,0.0,6308.94677734375,51652.66386080533,1562.9024371681305
186,187,48092.3825295642,52529.1327483207,1582.0450165636148,1582.0450165636148,52529.1327483207,0.0,6459.49462890625,49909.737545117736,1531.9837607921888
187,188,48092.3825295642,52397.4039401114,1581.8515120474651,1581.8515120474651,52397.4039401114,0.0,6382.62890625,52841.07114459574,1595.742287777662
188,189,48092.3825295642,52397.4039401114,1581.8515120474651,1581.8515120474651,52397.4039401114,0.0,6420.08056640625,54130.19414283335,1617.273562412296
189,190,48092.3825295642,53052.99876143038,1587.996171944898,1587.996171944898,53052.99876143038,0.0,6442.47314453125,54340.777461498976,1615.502053374201
190,191,48092.3825295642,53052.99876143038,1587.996171944898,1587.996171944898,53052.99876143038,0.0,6458.04541015625,49743.25075375289,1517.4444327433866
191,192,48092.3825295642,53052.99876143038,1587.996171944898,1587.996171944898,53052.99876143038,0.0,6412.92236328125,55102.763324558735,1635.6179876252668
192,193,48092.3825295642,52812.1255434379,1594.6521987589163,1594.6521987589163,52812.1255434379,0.0,6464.01708984375,51821.60840468109,1579.7920996761668
193,194,48092.3825295642,49984.69391646981,1542.279723189943,1542.279723189943,49984.69391646981,0.0,6435.83203125,51873.77315784991,1573.5372835562093
194,195,48092.3825295642,50942.765667684376,1529.825463285561,1529.825463285561,50942.765667684376,0.0,6430.05078125,50388.03331190348,1542.201913029116
195,196,48092.3825295642,50942.765667684376,1529.825463285561,1529.825463285561,50942.765667684376,0.0,6429.498046875,50108.62030237913,1541.507837199798
196,197,48092.3825295642,51077.47260078043,1530.3915746313564,1530.3915746313564,51077.47260078043,0.0,6411.49755859375,51236.56155731529,1560.694963409293
197,198,48092.3825295642,50298.45394162834,1520.0208963684968,1520.0208963684968,50298.45394162834,0.0,6480.68994140625,51077.47260078043,1530.3915746313564
198,199,48092.3825295642,49336.58452689648,1516.036232063644,1516.036232063644,49336.58452689648,0.0,6446.43212890625,50205.93765731156,1547.8145761782848
199,200,48092.3825295642,48559.550022408366,1513.1733813712574,1513.1733813712574,48559.550022408366,0.0,6448.14501953125,49716.72093181312,1535.2020303860995
200,201,48092.3825295642,48559.550022408366,1513.1733813712574,1513.1733813712574,48559.550022408366,0.0,6392.55810546875,49153.26569018513,1523.4176667807424
201,202,48092.3825295642,48633.44002994895,1514.011593305996,1514.011593305996,48633.44002994895,0.0,6382.013671875,50713.354287199676,1557.639269733899
202,203,48092.3825295642,54986.872822120786,1596.6820918579974,1596.6820918579974,54986.872822120786,0.0,6445.5625,57340.719847269356,1637.8442157731836
203,204,48092.3825295642,55258.16605899483,1597.1918677348472,1597.1918677348472,55258.16605899483,0.0,6393.60546875,50847.17606253177,1531.6643534286893
204,205,48092.3825295642,54306.226614937186,1588.1431101625471,1588.1431101625471,54306.226614937186,0.0,6413.50732421875,50239.218562051654,1548.31817882829
205,206,48092.3825295642,52098.23467736691,1557.4266778551844,1557.4266778551844,52098.23467736691,0.0,6410.73779296875,50930.26753167063,1558.9068398556456
206,207,48092.3825295642,52105.72115753591,1557.359350204158,1557.359350204158,52105.72115753591,0.0,6317.001953125,54303.301799058914,1622.0363420862764
207,208,48092.3825295642,51793.386214621365,1553.5094882984804,1553.5094882984804,51793.386214621365,0.0,6393.29345703125,51835.07097632438,1564.3358904944362
208,209,48092.3825295642,50476.11048994213,1544.4003707558718,1544.4003707558718,50476.11048994213,0.0,6443.298828125,58062.15468649566,1643.380123147701
209,210,48092.3825295642,52105.57405491918,1557.2721095262355,1557.2721095262355,52105.57405491918,0.0,6493.52490234375,57839.11146578193,1646.9502953168862
210,211,48092.3825295642,52105.57405491918,1557.2721095262355,1557.2721095262355,52105.57405491918,0.0,6430.24755859375,52064.94873508811,1557.100079034521
211,212,48092.3825295642,52105.57405491918,1557.2721095262355,1557.2721095262355,52105.57405491918,0.0,6438.73779296875,49950.93717008829,1531.2371418464186
212,213,48092.3825295642,51588.80587614328,1549.9890624943605,1549.9890624943605,51588.80587614328,0.0,6416.18408203125,54185.44240927696,1585.6071405604023
213,214,48092.3825295642,51588.80587614328,1549.9890624943605,1549.9890624943605,51588.80587614328,0.0,6462.73193359375,49995.76330450177,1544.7422904319144
214,215,48092.3825295642,54898.13267775625,1592.3508362266307,1592.3508362266307,54898.13267775625,0.0,6448.68798828125,48635.26674249023,1519.5550137505052
215,216,48092.3825295642,54898.13267775625,1592.3508362266307,1592.3508362266307,54898.13267775625,0.0,6494.17236328125,49614.74316225946,1528.1714970927974
216,217,48092.3825295642,55982.451832823455,1563.3579966997643,1563.3579966997643,55982.451832823455,0.0,6444.76171875,50310.22282318771,1538.6302769417603
217,218,48092.3825295642,50278.9985261783,1519.304766434798,1519.304766434798,50278.9985261783,0.0,6426.923828125,50514.16373654455,1533.8807896858684
218,219,48092.3825295642,50278.9985261783,1519.304766434798,1519.304766434798,50278.9985261783,0.0,6363.130859375,55278.064280077815,1610.8768820804587
219,220,48092.3825295642,50835.61889914423,1522.9690611368303,1522.9690611368303,50835.61889914423,0.0,6379.37939453125,50179.541589289904,1519.2558936844653
220,221,48092.3825295642,50052.52546044439,1518.1946994867578,1518.1946994867578,50052.52546044439,0.0,6366.234375,49634.57765251398,1514.7937010585804
221,222,48092.3825295642,50306.60433322191,1533.4346092773517,1533.4346092773517,50306.60433322191,0.0,6445.44482421875,49363.29791150242,1501.8375394270624
222,223,48092.3825295642,49436.65921202302,1506.9170375601489,1506.9170375601489,49436.65921202302,0.0,6346.1328125,49431.79321117699,1526.5052951214748
223,224,48092.3825295642,52677.923370577395,1538.6531569278814,1538.6531569278814,52677.923370577395,0.0,6359.55615234375,52912.24289640039,1589.135681585853
224,225,48092.3825295642,59400.85971155763,1592.375828039543,1592.375828039543,59400.85971155763,0.0,6385.65478515625,53414.49542518705,1566.3043277220427
225,226,48092.3825295642,59400.85971155763,1592.375828039543,1592.375828039543,59400.85971155763,0.0,6365.95556640625,55018.857804618776,1564.9322386910824
226,227,48092.3825295642,59400.85971155763,1592.375828039543,1592.375828039543,59400.85971155763,0.0,6353.38037109375,51114.091076247394,1554.5703547789844
227,228,48092.3825295642,59400.85971155763,1592.375828039543,1592.375828039543,59400.85971155763,0.0,6405.12744140625,56414.76315238327,1562.914185976065
228,229,48092.3825295642,56762.366941429675,1567.3601065961557,1567.3601065961557,56762.366941429675,0.0,6391.05078125,49928.433145433664,1536.2172470771466
229,230,48092.3825295642,53154.26440873742,1545.7197773707944,1545.7197773707944,53154.26440873742,0.0,6467.56103515625,48591.53553617746,1495.8805817162188
230,231,48092.3825295642,53154.26440873742,1545.7197773707944,1545.7197773707944,53154.26440873742,0.0,6379.93017578125,50929.33935714513,1556.8781281554927
231,232,48092.3825295642,53154.26440873742,1545.7197773707944,1545.7197773707944,53154.26440873742,0.0,6409.6875,53649.053668007255,1550.0285931491394
232,233,48092.3825295642,53154.26440873742,1545.7197773707944,1545.7197773707944,53154.26440873742,0.0,6396.724609375,50269.98708667606,1534.2424258276935
233,234,48092.3825295642,49513.353867188096,1530.5395899987336,1530.5395899987336,49513.353867188096,0.0,6407.451171875,50492.734557166696,1546.3616278260374
234,235,48092.3825295642,58833.76167397201,1648.9196384656314,1648.9196384656314,58833.76167397201,0.0,6359.04345703125,49136.55090115219,1524.34299535725
235,236,48092.3825295642,49772.84256174415,1537.1872861122283,1537.1872861122283,49772.84256174415,0.0,6355.77197265625,52416.187367878854,1554.6916796839123
236,237,48092.3825295642,49772.84256174415,1537.1872861122283,1537.1872861122283,49772.84256174415,0.0,6403.38037109375,49213.81304756552,1524.2664726675703
237,238,48092.3825295642,55742.24284809083,1603.0095411236698,1603.0095411236698,55742.24284809083,0.0,6402.86572265625,50080.24915564805,1542.6957498912057
238,239,48092.3825295642,52971.134698197246,1593.8629873195634,1593.8629873195634,52971.134698197246,0.0,6350.39501953125,54117.21964456141,1584.702914212598
239,240,48092.3825295642,50966.1063021943,1557.7236242584768,1557.7236242584768,50966.1063021943,0.0,6410.783203125,48709.854342758656,1517.0636260605431
240,241,48092.3825295642,51056.87169564515,1558.934382741543,1558.934382741543,51056.87169564515,0.0,6390.25927734375,51572.640806116164,1571.1924074339522
241,242,48092.3825295642,56528.87433183193,1622.3407883130471,1622.3407883130471,56528.87433183193,0.0,6388.84716796875,51485.32748776674,1565.3600785783278
242,243,48092.3825295642,55903.46595720947,1650.2175767820615,1650.2175767820615,55903.46595720947,0.0,6378.861328125,50673.20358295739,1552.5706895328256
243,244,48092.3825295642,59336.24735263735,1656.9125611354066,1656.9125611354066,59336.24735263735,0.0,6346.451171875,48913.02124298364,1521.0882290831094
244,245,48092.3825295642,50558.00089443475,1539.9638654832313,1539.9638654832313,50558.00089443475,0.0,6359.72412109375,50160.23706769198,1543.998495600682
245,246,48092.3825295642,50558.00089443475,1539.9638654832313,1539.9638654832313,50558.00089443475,0.0,6386.28662109375,50622.38086690009,1556.5056954472684
246,247,48092.3825295642,49300.89714510739,1526.6471855104771,1526.6471855104771,49300.89714510739,0.0,6363.56884765625,50406.24256951362,1539.384834788797
247,248,48092.3825295642,49388.485468924046,1526.9906931138955,1526.9906931138955,49388.485468924046,0.0,6325.57373046875,49073.60828831047,1507.083212766613
248,249,48092.3825295642,52029.93230629712,1583.0172282692217,1583.0172282692217,52029.93230629712,0.0,6332.626953125,49354.35672841221,1526.9482303195273
249,250,48092.3825295642,49924.447667464614,1543.3706278222915,1543.3706278222915,49924.447667464614,0.0,6349.466796875,52678.33583664894,1553.3952489310273
250,251,48092.3825295642,49921.424303628504,1543.3595132007279,1543.3595132007279,49921.424303628504,0.0,6363.09912109375,51004.76757669449,1560.101771596888
251,252,48092.3825295642,49925.952597387135,1543.386337897537,1543.386337897537,49925.952597387135,0.0,6338.90087890625,49635.30760591477,1534.6354088471257
252,253,48092.3825295642,50002.617709971964,1545.0528114848298,1545.0528114848298,50002.617709971964,0.0,6315.90625,51023.92175299674,1562.2305646736463
253,254,48092.3825295642,50544.815561808646,1553.3761165359729,1553.3761165359729,50544.815561808646,0.0,6419.77001953125,55188.14510606229,1634.1612520966964
254,255,48092.3825295642,50544.815561808646,1553.3761165359729,1553.3761165359729,50544.815561808646,0.0,6366.31298828125,48419.37730380148,1505.862048280308
255,256,48092.3825295642,50544.815561808646,1553.3761165359729,1553.3761165359729,50544.815561808646,0.0,6340.123046875,50144.040581561625,1533.846705135084
256,257,48092.3825295642,50934.00251479447,1559.7344232825935,1559.7344232825935,50934.00251479447,0.0,6377.65478515625,50255.454523034394,1547.965970096267
257,258,48092.3825295642,50174.213620871305,1536.6176157752368,1536.6176157752368,50174.213620871305,0.0,6340.35107421875,51519.132451705635,1572.7626295310145
258,259,48092.3825295642,53431.35409574211,1596.818546418009,1596.818546418009,53431.35409574211,0.0,6364.88916015625,49024.90878786892,1526.749068264606
259,260,48092.3825295642,54058.94759091735,1606.9347432968134,1606.9347432968134,54058.94759091735,0.0,6397.99853515625,50007.55192279816,1540.2370079699388
260,261,48092.3825295642,54058.94759091735,1606.9347432968134,1606.9347432968134,54058.94759091735,0.0,6344.24609375,49180.67434605956,1525.9896139424122
261,262,48092.3825295642,51717.76728603989,1568.5344563238436,1568.5344563238436,51717.76728603989,0.0,6397.65576171875,52325.5682156086,1572.4197599155973
262,263,48092.3825295642,51742.872944660485,1563.9025028054646,1563.9025028054646,51742.872944660485,0.0,6369.5390625,52186.68264620006,1585.3508877910672
263,264,48092.3825295642,52044.18673250079,1565.4177370658176,1565.4177370658176,52044.18673250079,0.0,6367.93798828125,51670.47086939961,1578.7758770317869
264,265,48092.3825295642,52566.775276996195,1595.913133088889,1595.913133088889,52566.775276996195,0.0,6367.23291015625,52443.72299224883,1582.6355318719377
265,266,48092.3825295642,51029.23675580323,1559.0761076129972,1559.0761076129972,51029.23675580323,0.0,6349.66845703125,54320.45637539029,1583.4929604216609
266,267,48092.3825295642,51113.034927524626,1561.0059612020164,1561.0059612020164,51113.034927524626,0.0,6424.3671875,50905.73688465357,1557.0630423193481
267,268,48092.3825295642,50182.4475505054,1547.122464049046,1547.122464049046,50182.4475505054,0.0,6388.240234375,50929.21906093508,1557.1944528989723
268,269,48092.3825295642,50806.42264485359,1552.9257384052873,1552.9257384052873,50806.42264485359,0.0,6392.07421875,50885.29587831348,1554.3236411860814
269,270,48092.3825295642,51023.25151608139,1556.5819366276605,1556.5819366276605,51023.25151608139,0.0,6375.296875,58927.36650642753,1669.0781462998575
270,271,48092.3825295642,51548.158110544086,1560.3900309109458,1560.3900309109458,51548.158110544086,0.0,6324.15478515625,52549.62094733864,1592.9131265480814
271,272,48092.3825295642,51023.25151608139,1556.5819366276605,1556.5819366276605,51023.25151608139,0.0,6313.46337890625,48190.33299976587,1503.9310203045377
272,273,48092.3825295642,51023.25151608139,1556.5819366276605,1556.5819366276605,51023.25151608139,0.0,6355.12890625,51074.842383272946,1565.1923952484703
273,274,48092.3825295642,49179.80589668453,1523.924203643031,1523.924203643031,49179.80589668453,0.0,6373.10302734375,51918.57853909582,1579.3910105870893
274,275,48092.3825295642,49729.91069012135,1536.440453182264,1536.440453182264,49729.91069012135,0.0,6323.724609375,48890.17442639172,1518.8366883460033
275,276,48092.3825295642,56188.24659188837,1659.5249306350374,1659.5249306350374,56188.24659188837,0.0,6407.2578125,49871.95601538569,1540.0715317846489
276,277,48092.3825295642,55119.4884827435,1632.6186679595594,1632.6186679595594,55119.4884827435,0.0,6319.93212890625,56658.46148643643,1667.5454367097523
277,278,48092.3825295642,55119.4884827435,1632.6186679595594,1632.6186679595594,55119.4884827435,0.0,6399.24267578125,50802.11610466242,1547.6534125273042
278,279,48092.3825295642,57926.27907495946,1637.2753107353815,1637.2753107353815,57926.27907495946,0.0,6365.52978515625,54392.98168976605,1625.7384819228832
279,280,48092.3825295642,50154.439249925315,1533.524735474919,1533.524735474919,50154.439249925315,0.0,6419.35888671875,58721.30809336901,1647.1804613500603
280,281,48092.3825295642,51724.36728229374,1567.3806146861039,1567.3806146861039,51724.36728229374,0.0,6388.16650390625,52480.301361739635,1586.368557343781
281,282,48092.3825295642,53814.21975055337,1619.6422193808967,1619.6422193808967,53814.21975055337,0.0,6402.03662109375,58245.99976991862,1650.6896139190403
282,283,48092.3825295642,53814.21975055337,1619.6422193808967,1619.6422193808967,53814.21975055337,0.0,6388.39501953125,50788.95799340308,1562.8964967338397
283,284,48092.3825295642,54010.041510015726,1622.9361463560163,1622.9361463560163,54010.041510015726,0.0,6429.30908203125,51576.79450920969,1569.8735431028902
284,285,48092.3825295642,50814.20491694659,1550.9128626340628,1550.9128626340628,50814.20491694659,0.0,6355.62646484375,53972.51970722526,1622.5046372106328
285,286,48092.3825295642,50814.20491694659,1550.9128626340628,1550.9128626340628,50814.20491694659,0.0,6340.02490234375,54967.43145582825,1637.668706552776
286,287,48092.3825295642,50814.20491694659,1550.9128626340628,1550.9128626340628,50814.20491694659,0.0,6409.33642578125,53357.04455137998,1612.9209852604454
287,288,48092.3825295642,50218.86114642769,1547.0910027601742,1547.0910027601742,50218.86114642769,0.0,6329.02294921875,53317.38151599467,1609.2488106110923
288,289,48092.3825295642,50149.536666207016,1542.4437551960464,1542.4437551960464,50149.536666207016,0.0,6362.44970703125,53777.82388597727,1569.0654706873802
289,290,48092.3825295642,50168.24599839747,1541.5860518752497,1541.5860518752497,50168.24599839747,0.0,6370.689453125,49136.45596783608,1527.4456048403108
290,291,48092.3825295642,50546.181026011705,1543.3835829899517,1543.3835829899517,50546.181026011705,0.0,6368.52685546875,50130.524836719036,1541.370603155803
291,292,48092.3825295642,50514.41309669614,1543.4058680889925,1543.4058680889925,50514.41309669614,0.0,6332.638671875,55921.91669304669,1653.5729568224458
292,293,48092.3825295642,50570.0843225196,1551.2832763559659,1551.2832763559659,50570.0843225196,0.0,6380.640625,60472.79483260214,1694.4708852153099
293,294,48092.3825295642,49713.26006158441,1537.3559521812888,1537.3559521812888,49713.26006158441,0.0,6397.26904296875,52232.010007984936,1582.741893151242
294,295,48092.3825295642,49690.419569171965,1538.4910239657759,1538.4910239657759,49690.419569171965,0.0,6437.69873046875,50181.523731552064,1544.7931544170012
295,296,48092.3825295642,51431.33977872133,1574.4737971565355,1574.4737971565355,51431.33977872133,0.0,6428.453125,49691.00317899883,1538.4947062027684
296,297,48092.3825295642,52213.02150230855,1572.9191136460463,1572.9191136460463,52213.02150230855,0.0,6349.24853515625,50657.001654431224,1543.6613503555268
297,298,48092.3825295642,52027.72659189999,1586.1810923521793,1586.1810923521793,52027.72659189999,0.0,6387.97412109375,54357.38295573741,1632.5075679650445
298,299,48092.3825295642,51778.31157370657,1581.0123615712387,1581.0123615712387,51778.31157370657,0.0,6304.509765625,52513.905841089785,1595.1008039020116
299,300,48092.3825295642,51777.122055627406,1581.0096936634068,1581.0096936634068,51777.122055627406,0.0,6385.48095703125,52797.28400059044,1600.573601145538
300,301,48092.3825295642,51756.7073231563,1580.4098307789977,1580.4098307789977,51756.7073231563,0.0,6355.630859375,51048.66014814377,1559.626833096353
301,302,48092.3825295642,51756.7073231563,1580.4098307789977,1580.4098307789977,51756.7073231563,0.0,6387.83447265625,50897.95885049552,1564.8181038487987
302,303,48092.3825295642,51779.471267834306,1572.8737761451189,1572.8737761451189,51779.471267834306,0.0,6426.18798828125,53027.87472742051,1602.2521791378351
303,304,48092.3825295642,51779.471267834306,1572.8737761451189,1572.8737761451189,51779.471267834306,0.0,6377.27734375,49460.97678831965,1532.8751847094527
304,305,48092.3825295642,51759.61508055776,1580.404162056045,1580.404162056045,51759.61508055776,0.0,6407.54052734375,50236.27887219936,1536.8917694268316
305,306,48092.3825295642,51770.71058925986,1575.5938913741134,1575.5938913741134,51770.71058925986,0.0,6393.5390625,50845.32171295583,1563.1153367399024
306,307,48092.3825295642,49760.396607257426,1542.088673658245,1542.088673658245,49760.396607257426,0.0,6444.107421875,49946.28016587347,1543.3721496386484
307,308,48092.3825295642,55891.502009518445,1650.0594173694344,1650.0594173694344,55891.502009518445,0.0,6364.31982421875,49821.749648831785,1537.2474490712125
308,309,48092.3825295642,55895.763467498124,1650.0770633060656,1650.0770633060656,55895.763467498124,0.0,6396.48974609375,50912.64131067693,1563.1088169984632
309,310,48092.3825295642,51240.83298475295,1569.3206792694446,1569.3206792694446,51240.83298475295,0.0,6384.77978515625,50360.21987135708,1544.4129132360908
310,311,48092.3825295642,51240.83298475295,1569.3206792694446,1569.3206792694446,51240.83298475295,0.0,6422.90771484375,59240.424096643925,1666.7832477810177
311,312,48092.3825295642,51017.9573071748,1565.1007919596937,1565.1007919596937,51017.9573071748,0.0,6410.17919921875,52207.41394069046,1579.1117966722181
312,313,48092.3825295642,51287.75923488289,1569.1863762680268,1569.1863762680268,51287.75923488289,0.0,6382.6640625,52121.97982824594,1573.8462527134898
313,314,48092.3825295642,50086.04089973122,1531.9343456877882,1531.9343456877882,50086.04089973122,0.0,6375.630859375,49768.47634912282,1530.4664358835953
314,315,48092.3825295642,54406.62405458093,1616.2430632592968,1616.2430632592968,54406.62405458093,0.0,6342.32177734375,51147.813824646175,1539.64621727509
315,316,48092.3825295642,49378.64612458646,1529.156187079927,1529.156187079927,49378.64612458646,0.0,6384.08837890625,51115.026245296,1548.59695325127
316,317,48092.3825295642,51578.56298584491,1571.7174615545227,1571.7174615545227,51578.56298584491,0.0,6356.8359375,57013.505391933024,1626.1208798826199
317,318,48092.3825295642,49049.19268152863,1518.4477364927989,1518.4477364927989,49049.19268152863,0.0,6373.42919921875,52030.40359599143,1572.298763580517
318,319,48092.3825295642,49631.53452256322,1532.9791509237657,1532.9791509237657,49631.53452256322,0.0,6416.70751953125,53514.717393532395,1582.1492149282649
319,320,48092.3825295642,49596.3358945176,1532.868154466324,1532.868154466324,49596.3358945176,0.0,6413.13623046875,52719.31360138208,1598.0267995428926
320,321,48092.3825295642,60465.228635929525,1686.0972888339254,1686.0972888339254,60465.228635929525,0.0,6361.96484375,49471.85709665716,1536.6693564224472
321,322,48092.3825295642,48206.9797764495,1501.5816541055876,1501.5816541055876,48206.9797764495,0.0,6366.845703125,49728.10991443694,1534.077410720644
322,323,48092.3825295642,51014.564872935414,1558.6569048302792,1558.6569048302792,51014.564872935414,0.0,6420.42041015625,58927.9471360147,1654.5387232146584
323,324,48092.3825295642,56710.54032756388,1625.1776744070648,1625.1776744070648,56710.54032756388,0.0,6355.06005859375,52835.02323010564,1585.1716579184165
324,325,48092.3825295642,56710.54032756388,1625.1776744070648,1625.1776744070648,56710.54032756388,0.0,6435.90966796875,51502.045487470925,1572.8713322368837
325,326,48092.3825295642,50417.121096782386,1551.63480434122,1551.63480434122,50417.121096782386,0.0,6358.27880859375,49679.99158292264,1532.673136268625
326,327,48092.3825295642,50487.20926775038,1552.3820361226453,1552.3820361226453,50487.20926775038,0.0,6389.45947265625,50336.12245231122,1548.5584643845605
327,328,48092.3825295642,50274.316427752376,1548.5200567521615,1548.5200567521615,50274.316427752376,0.0,6474.66064453125,50958.69568324089,1564.2838920686909
328,329,48092.3825295642,51231.958501152694,1569.564255760014,1569.564255760014,51231.958501152694,0.0,6378.806640625,50057.55030610412,1545.5536091681054
329,330,48092.3825295642,55369.03438991308,1642.4295000847487,1642.4295000847487,55369.03438991308,0.0,6342.66552734375,52643.83842704445,1584.1998773167456
330,331,48092.3825295642,53452.522944025695,1605.7543335214716,1605.7543335214716,53452.522944025695,0.0,6429.20849609375,54379.40775779635,1594.718055014404
331,332,48092.3825295642,53452.522944025695,1605.7543335214716,1605.7543335214716,53452.522944025695,0.0,6343.83740234375,53805.192440360785,1607.7231570189617
332,333,48092.3825295642,50400.58106320351,1551.7027337524523,1551.7027337524523,50400.58106320351,0.0,6400.72216796875,51536.10847068578,1576.2224514020177
333,334,48092.3825295642,49578.40715034306,1531.3490936309558,1531.3490936309558,49578.40715034306,0.0,6375.04248046875,50140.744997769594,1546.897174067268
334,335,48092.3825295642,51398.68082296848,1573.018541738666,1573.018541738666,51398.68082296848,0.0,6408.11962890625,50253.61589568108,1551.1697136717348
335,336,48092.3825295642,53786.997671581805,1618.2113012680525,1618.2113012680525,53786.997671581805,0.0,6460.974609375,54310.089777737856,1621.6705964243872
336,337,48092.3825295642,53676.64347489178,1616.349110742177,1616.349110742177,53676.64347489178,0.0,6397.9609375,53731.35953231901,1618.1536726205854
337,338,48092.3825295642,53680.36922954768,1616.3750351716808,1616.3750351716808,53680.36922954768,0.0,6360.74072265625,53847.468075580895,1618.800446868413
338,339,48092.3825295642,54398.82879305631,1623.6245537226016,1623.6245537226016,54398.82879305631,0.0,6397.359375,53405.66228848696,1612.3585530652565
339,340,48092.3825295642,54181.36822337657,1616.8692130001464,1616.8692130001464,54181.36822337657,0.0,6391.57568359375,55540.35420239717,1643.3358682492835
340,341,48092.3825295642,54181.36822337657,1616.8692130001464,1616.8692130001464,54181.36822337657,0.0,6384.07080078125,51552.74713861942,1576.9276432305114
341,342,48092.3825295642,54181.36822337657,1616.8692130001464,1616.8692130001464,54181.36822337657,0.0,6443.95361328125,56995.39775554836,1625.1443327821335
342,343,48092.3825295642,54181.36822337657,1616.8692130001464,1616.8692130001464,54181.36822337657,0.0,6375.37109375,54819.0389950946,1631.9729100919685
343,344,48092.3825295642,54181.36822337657,1616.8692130001464,1616.8692130001464,54181.36822337657,0.0,6353.697265625,52356.491211399436,1591.801262031805
344,345,48092.3825295642,54181.36822337657,1616.8692130001464,1616.8692130001464,54181.36822337657,0.0,6399.62353515625,49726.51100889593,1539.007126923891
345,346,48092.3825295642,54123.975373111665,1616.4928416732528,1616.4928416732528,54123.975373111665,0.0,6363.14501953125,53118.989382609725,1597.5335041128099
346,347,48092.3825295642,49576.26653265208,1531.5395028324997,1531.5395028324997,49576.26653265208,0.0,6439.76806640625,49723.00932776928,1537.788096054483
347,348,48092.3825295642,52663.641663603485,1588.989902575635,1588.989902575635,52663.641663603485,0.0,6421.09130859375,49028.76388323307,1526.447809796689
348,349,48092.3825295642,56540.55777429789,1622.7049855461714,1622.7049855461714,56540.55777429789,0.0,6401.55224609375,55697.57397866249,1648.0343640965912
349,350,48092.3825295642,57313.180612929165,1632.81120945088,1632.81120945088,57313.180612929165,0.0,6404.91796875,49836.38156326115,1537.2337989248103
350,351,48092.3825295642,50549.55725567788,1543.6062285945966,1543.6062285945966,50549.55725567788,0.0,6343.85546875,51211.1329164505,1567.7468325620775
351,352,48092.3825295642,53343.95287478715,1602.0270387659166,1602.0270387659166,53343.95287478715,0.0,6353.40869140625,50524.88083122671,1543.510081825669
352,353,48092.3825295642,54818.306362077594,1625.674533416755,1625.674533416755,54818.306362077594,0.0,6408.29248046875,52182.894977770746,1589.5280513805953
353,354,48092.3825295642,53843.808510012925,1612.5329610849687,1612.5329610849687,53843.808510012925,0.0,6422.46923828125,49649.53948613256,1529.2461644767914
354,355,48092.3825295642,53841.58040278405,1612.5023117696783,1612.5023117696783,53841.58040278405,0.0,6402.17431640625,50719.47976707667,1553.8509669910256
355,356,48092.3825295642,53841.58040278405,1612.5023117696783,1612.5023117696783,53841.58040278405,0.0,6395.59912109375,49979.906461142,1540.1158979500372
356,357,48092.3825295642,53829.80013554543,1612.4498059743987,1612.4498059743987,53829.80013554543,0.0,6380.16552734375,53449.08613178879,1605.0023825412302
357,358,48092.3825295642,53829.80013554543,1612.4498059743987,1612.4498059743987,53829.80013554543,0.0,6432.19677734375,53748.372953653336,1610.8103507945743
358,359,48092.3825295642,53700.74842336029,1610.1991591589267,1610.1991591589267,53700.74842336029,0.0,6405.09033203125,56973.742279052734,1620.65611233333
359,360,48092.3825295642,53700.74842336029,1610.1991591589267,1610.1991591589267,53700.74842336029,0.0,6380.20751953125,53700.74842336029,1610.1991591589267
360,361,48092.3825295642,53688.74093333632,1610.0893376058225,1610.0893376058225,53688.74093333632,0.0,6391.88818359375,49892.47778514773,1541.235753633231
361,362,48092.3825295642,55387.175452038646,1636.8201217246055,1636.8201217246055,55387.175452038646,0.0,6419.44384765625,54957.809374563396,1633.1837344401501
362,363,48092.3825295642,55702.794896930456,1641.156957104653,1641.156957104653,55702.794896930456,0.0,6410.23876953125,52368.98724079132,1591.431678655205
363,364,48092.3825295642,55674.17685030401,1640.8973105530786,1640.8973105530786,55674.17685030401,0.0,6346.41162109375,52623.02493583411,1584.7205414448679
364,365,48092.3825295642,55674.17685030401,1640.8973105530786,1640.8973105530786,55674.17685030401,0.0,6421.25927734375,51488.121686413884,1557.8966656350058
365,366,48092.3825295642,49641.704530745745,1535.1706501347744,1535.1706501347744,49641.704530745745,0.0,6394.34521484375,53594.6379154101,1600.8435824111218
366,367,48092.3825295642,52402.80886986852,1588.411000367701,1588.411000367701,52402.80886986852,0.0,6386.68994140625,49988.52101185173,1539.8268581331004
367,368,48092.3825295642,56135.17887288332,1566.5174978761947,1566.5174978761947,56135.17887288332,0.0,6311.86083984375,48781.27928002924,1516.6053374608664
368,369,48092.3825295642,56135.17887288332,1566.5174978761947,1566.5174978761947,56135.17887288332,0.0,6449.49169921875,57946.642234139144,1577.8688566003052
369,370,48092.3825295642,52263.02366106212,1586.6368228475635,1586.6368228475635,52263.02366106212,0.0,6398.21337890625,51779.30286496878,1571.2992119606529
370,371,48092.3825295642,49732.68643002957,1533.1982889561698,1533.1982889561698,49732.68643002957,0.0,6399.44287109375,53355.546421028674,1597.9606914143035
371,372,48092.3825295642,49732.68643002957,1533.1982889561698,1533.1982889561698,49732.68643002957,0.0,6402.17822265625,50631.29008278251,1552.6264056721443
